person_id,slug,display_name,address,status,role,roles,tags,domains,holder_token_count,delegated_token_count,active_votes,votes_count,attendance_pct,like_pct,proposals_authored_count,votes_cast_count,eth_received,usdc_received,gnars_received,fungible_transfer_count,nft_received_count,member_url,farcaster,github,authored_proposals,owned_projects,related_projects,notes
0xdfb6...d939,0xdfb6-d939,0xdfb6...d939,0xdfb6ed808fadddad9154f5605e349fff96e3d939,active,community member,,athlete|contributor|delegate|holder|proposer,,39,39,39,57,55,82,35,115,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdfb6ed808fadddad9154f5605e349fff96e3d939,,,gnars-base-49|gnars-base-72|gnars-snapshot-100|snapshot-0x00fc8920736e34ab77c10ed9837df13aed9ddfe35132c271d5982a19a5857b74|snapshot-0x08e71d63f57a0e47eb487e8b99c44b051e1d3bf6cb69344726e17a0d75645e8b|snapshot-0x08ea9fc7005cfae9028e522eacf567748a00e33ad8991174389096bf4f14334b|snapshot-0x1fbdefc05981d023894a3198e407911800e85d89222cb12e453611d1a953c0e2|snapshot-0x29924a786b863cb6035bbb8a6062b1e8f0a2e34419b74f4fd329b10267ed8762|snapshot-0x487760526824abbe7997ee2fe4887de10af737eb60d35a4165025b8f58148e50|snapshot-0x4a79512e932f6df01b0af30bc6a622c1fa72fa2a247c6fdc7c8d976fa940b2df|snapshot-0x54e14b3264825ebb86ab43768c279431aa83f6e480a86d5bff3341c42feeb4bb|snapshot-0x6c11af3f2eb01a1636796e563bfdb00001748442fa0b379cf0349e5952917899|snapshot-0x75de871dc2cdfb52513789573ba4f5cd27b663122b27de157ae100593d8b916c|snapshot-0x781c3062dce32c2ae1b29ad80bc95c37175c67c43ed086b196b20104669177bc|snapshot-0x7923cb621955e9fedccf66f545b46358f2b80562554169bc2a0e390a676b137e|snapshot-0x7e812c9d03494df1d7bd8e030f55c4d79f5211eeec42de07e681f2d57422b9f6|snapshot-0x8262bdb00439e0820c588c334bfda1c44022d227347d343b733f3127fd713a74|snapshot-0x872bfadf89dee5dcea47992b94ebff05bd24dcf9a02d3e5daac50b2ff48eb90b|snapshot-0x89077af5385f8ebea349c16a7b20ea052e31ea865011da3eed1c8e6567305d38|snapshot-0x8907d4c2392d670589d35a1deeaed0de70fb72260ccb3e3ad14d6c41119da829|snapshot-0x8c8d86e12efb449b6bd92b72be839a0d087bfc6b9130c57e325669efe1784905|snapshot-0x9a6674c83620376227957cafa52a1047dedb28ac6b39c2a6fa60435df83b13c5|snapshot-0xa4ba9e519e4e4a1788cf27989541b3f5a6f63f1902e1e5db1b98336d2741f46f|snapshot-0xa4e03dc6e11a4b394d292d43a8f66f5b3d24e7d63c5725ceaf70ee9c23f2264c|snapshot-0xa79e84b9c92ae1a329bc546d237972fcbe12143d41d4f82d927e2f7d013b0e97|snapshot-0xaeadb30520055d8061f976872fc59f4b197192478ac7855671c5d7401fa250c9|snapshot-0xb0e453ea7a3a53a4613804c8a6e350f91665d31af3a89c6cc922e965f029d388|snapshot-0xb62713af2be9b694397e021b59cacf4c6a59862fbdf3bf5a4006533d70849392|snapshot-0xbb73acb16a3b968a7cde352cf046b7d015b0dde0bce3a6d16355d28cf9d519e8|snapshot-0xc0d8af294ff7c51e20145320a8b878ca9ed871599f210ac1616fc6c3d4da263b|snapshot-0xc5e3864603d851e7a16323ae30667f57e8f27d2e944a0af40f899cad6b6a46f4|snapshot-0xea949349fb4bdeb3bb2a69c2b92f6c2aca39908e6dcf09916569338e95f96c3b|snapshot-0xf1e34b3d91d49a2d3c83e465fb3bed3763c067d30a483ac22e98edee03709c38|snapshot-0xf9d1ed89fff9a329cb4fb25771215836f3f2ce985a086115cfe4f34ea6ef0d5c|snapshot-0xfcaca218cc64051674bf2eac535af1d863d06933fef1d88d6b5fb0398cf65cdc,,,
0x1463...a879,0x1463-a879,0x1463...a879,0x14639f12a3074c1c1d3ea74c3a1a4576a0b2a879,active,community member,,delegate|holder,,34,34,34,0,0,0,0,7,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x14639f12a3074c1c1d3ea74c3a1a4576a0b2a879,,,,,,
0x225e...faf2,0x225e-faf2,0x225e...faf2,0x225e9b54f41f44f42150b6aaa730da5f2d23faf2,active,community member,,delegate|holder,,33,33,33,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x225e9b54f41f44f42150b6aaa730da5f2d23faf2,,,,,,
0x64c4...9c5d,0x64c4-9c5d,0x64c4...9c5d,0x64c4bffb220818f0f2ee6dae7a2f17d92b359c5d,active,community member,,delegate|holder,,33,33,33,0,0,0,0,28,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x64c4bffb220818f0f2ee6dae7a2f17d92b359c5d,,,,,,
0x4322...4ada,0x4322-4ada,0x4322...4ada,0x4322d6b24bda8af69dd1014c4f29138f6d794ada,active,community member,,delegate|holder,,31,31,31,4,4,100,0,12,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4322d6b24bda8af69dd1014c4f29138f6d794ada,,,,,,
0xe868...04cb,0xe868-04cb,0xe868...04cb,0xe86894bcc2073aa8376e8c924e670d13437e04cb,active,community member,,delegate|holder,,31,31,31,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe86894bcc2073aa8376e8c924e670d13437e04cb,,,,,,
0x2265...5d3e,0x2265-5d3e,0x2265...5d3e,0x22657fa9507662bb007f0ea905e15ec31ea85d3e,active,community member,,delegate|holder,,30,30,30,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x22657fa9507662bb007f0ea905e15ec31ea85d3e,,,,,,
0xaa37...057a,0xaa37-057a,0xaa37...057a,0xaa37874ba125f41a442e28082f21d8d9ca92057a,active,community member,,delegate|holder,,30,30,30,0,0,0,0,9,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xaa37874ba125f41a442e28082f21d8d9ca92057a,,,,,,
0x967b...5cb4,0x967b-5cb4,0x967b...5cb4,0x967b073201215cabbbc0f1c1f2b258683b495cb4,active,community member,,delegate|holder,,29,29,29,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x967b073201215cabbbc0f1c1f2b258683b495cb4,,,,,,
0xc485...8d1c,0xc485-8d1c,0xc485...8d1c,0xc485712b3d7873d39928719b15d9bbdb92288d1c,active,community member,,delegate|holder,,27,27,27,0,0,0,0,4,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xc485712b3d7873d39928719b15d9bbdb92288d1c,,,,,,
0xd02b...516f,0xd02b-516f,0xd02b...516f,0xd02b85403bf4a2edd9e5ebe5c79a9e5461cf516f,active,community member,,delegate|holder,,26,26,26,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd02b85403bf4a2edd9e5ebe5c79a9e5461cf516f,,,,,,
0xe578...c13b,0xe578-c13b,0xe578...c13b,0xe5789546c0f763f200600b370ba6e7f2ca9dc13b,active,community member,,delegate|holder,,24,24,24,0,0,0,0,20,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5789546c0f763f200600b370ba6e7f2ca9dc13b,,,,,,
0xc9f6...2e5c,0xc9f6-2e5c,0xc9f6...2e5c,0xc9f629b599255c0ae27e6f7cbcc4192866392e5c,active,community member,,delegate|holder,,23,23,23,0,0,0,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xc9f629b599255c0ae27e6f7cbcc4192866392e5c,,,,,,
0x4b18...d200,0x4b18-d200,0x4b18...d200,0x4b186552933382f5af7d241ed2d0bb7b79e4d200,active,community member,,delegate,,0,22,22,0,,,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4b186552933382f5af7d241ed2d0bb7b79e4d200,,,,,,
0x8e37...595c,0x8e37-595c,0x8e37...595c,0x8e37d5fd47016fe5c671c7c1b980afbe6773595c,active,community member,,delegate,,0,22,22,0,,,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x8e37d5fd47016fe5c671c7c1b980afbe6773595c,,,,,,
0xc2a8...0c55,0xc2a8-0c55,0xc2a8...0c55,0xc2a89ba376f06e2a46d65cca928e2bd0aab40c55,active,community member,,delegate|holder,,22,22,22,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xc2a89ba376f06e2a46d65cca928e2bd0aab40c55,,,,,,
0x94df...07be,0x94df-07be,0x94df...07be,0x94df1d5ac90e0fc36917759b88d97ef61e8907be,active,community member,,delegate|holder,,21,21,21,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x94df1d5ac90e0fc36917759b88d97ef61e8907be,,,,,,
0xd839...ac01,0xd839-ac01,0xd839...ac01,0xd8398efffc014a2e546c15602e9830d4b7b7ac01,active,community member,,delegate|holder,,21,21,21,18,17,83,0,7,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd8398efffc014a2e546c15602e9830d4b7b7ac01,,,,,,
0x2ee4...1a00,0x2ee4-1a00,0x2ee4...1a00,0x2ee4c45af89774c76a8a73178c281089a8771a00,active,community member,,delegate|holder,,19,19,19,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x2ee4c45af89774c76a8a73178c281089a8771a00,,,,,,
0xd3f1...4d20,0xd3f1-4d20,0xd3f1...4d20,0xd3f179ba57411ad5d2ddb5f334215cdfba134d20,active,community member,,delegate|holder,,19,19,19,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd3f179ba57411ad5d2ddb5f334215cdfba134d20,,,,,,
0x020d...497f,0x020d-497f,0x020d...497f,0x020d263b1779dd8d5f54b97ff4f9ffb8dabf497f,active,community member,,delegate|holder,,18,18,18,0,0,0,0,8,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x020d263b1779dd8d5f54b97ff4f9ffb8dabf497f,,,,,,
0x6d37...ee24,0x6d37-ee24,0x6d37...ee24,0x6d37016914c5a10b9f23d8a9265c4dcf888cee24,active,community member,,delegate|holder,,18,18,18,0,0,0,0,16,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x6d37016914c5a10b9f23d8a9265c4dcf888cee24,,,,,,
0xa4c9...a166,0xa4c9-a166,0xa4c9...a166,0xa4c97ed4057297edd805d6505ec2bda26feaa166,active,community member,,delegate|holder,,18,18,18,0,0,0,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xa4c97ed4057297edd805d6505ec2bda26feaa166,,,,,,
0x9cb3...8d68,0x9cb3-8d68,0x9cb3...8d68,0x9cb377b70944657ac43fdfd76744441b007c8d68,active,community member,,delegate|holder,,17,17,17,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x9cb377b70944657ac43fdfd76744441b007c8d68,,,,,,
0x05a1...011c,0x05a1-011c,0x05a1...011c,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,active,community member,,delegate|holder,,16,16,16,33,32,91,0,35,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,,,,,,
0x1fb6...4346,0x1fb6-4346,0x1fb6...4346,0x1fb65ff34b806033ddbaf01a2c80d7263b314346,active,community member,,delegate|holder,,16,16,16,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x1fb65ff34b806033ddbaf01a2c80d7263b314346,,,,,,
0x2581...f89f,0x2581-f89f,0x2581...f89f,0x25810d1a8b1affc444d5333bf0496f1202d6f89f,active,community member,,athlete|contributor|delegate|holder|proposer,,2,16,16,4,4,100,1,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x25810d1a8b1affc444d5333bf0496f1202d6f89f,,,gnars-base-70,,,
0x7f49...bf03,0x7f49-bf03,0x7f49...bf03,0x7f49f36d42d7652f78bc91fd84ed2fb6efc8bf03,active,community member,,delegate|holder,,16,16,16,2,2,100,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x7f49f36d42d7652f78bc91fd84ed2fb6efc8bf03,,,,,,
0xac1c...8535,0xac1c-8535,0xac1c...8535,0xac1c6c7a24eb7bb310e7eecb0a9d0127979b8535,active,community member,,delegate|holder,,16,16,16,0,0,0,0,12,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xac1c6c7a24eb7bb310e7eecb0a9d0127979b8535,,,,,,
0xd9e4...ef4b,0xd9e4-ef4b,0xd9e4...ef4b,0xd9e424871cdf9ca51fcdaf694495c00aa39cef4b,active,community member,,delegate|holder,,16,16,16,0,0,0,0,12,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd9e424871cdf9ca51fcdaf694495c00aa39cef4b,,,,,,
0xdb1c...2cdf,0xdb1c-2cdf,0xdb1c...2cdf,0xdb1cb916373416fc900a8533ce02aff3faa62cdf,active,community member,,athlete|contributor|delegate|holder|proposer,,16,16,16,36,35,89,2,45,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdb1cb916373416fc900a8533ce02aff3faa62cdf,,,snapshot-0x0e72c06b7b2208ce492f04811002b07b1203b5fa25bbb38f53fc3c09089bdae8|snapshot-0x29ce2485975728ebbde5812d6f3a4d1bb27d409a2248a09aa3d604dba8380442,,,
0xa594...9bb8,0xa594-9bb8,0xa594...9bb8,0xa5945dc6972cf17c8abf0a6410a799b94b189bb8,active,community member,,athlete|contributor|delegate|holder|proposer,,15,15,15,0,0,0,1,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xa5945dc6972cf17c8abf0a6410a799b94b189bb8,,,snapshot-0x2bb3be84669b8dc31083dd7acb62f6f1e543245ddcf8bfcc08523a1978146777,,,
0xcf4e...b990,0xcf4e-b990,0xcf4e...b990,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,active,community member,,delegate|holder,,15,15,15,1,1,100,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,,,,,,
0x01b5...b2cb,0x01b5-b2cb,0x01b5...b2cb,0x01b5386db2a6a59818a33f1203b835826977b2cb,active,community member,,delegate|holder,,14,14,14,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x01b5386db2a6a59818a33f1203b835826977b2cb,,,,,,
0x094c...3b30,0x094c-3b30,0x094c...3b30,0x094caeab8e12ee7596f10c096c597eaab05e3b30,active,community member,,athlete|contributor|delegate|holder|proposer,,14,14,14,0,0,0,1,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x094caeab8e12ee7596f10c096c597eaab05e3b30,,,gnars-base-69,,,
0x5c25...c437,0x5c25-c437,0x5c25...c437,0x5c25f3e763d567e7cbd791141f645d86dd11c437,active,community member,,delegate|holder,,14,14,14,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5c25f3e763d567e7cbd791141f645d86dd11c437,,,,,,
0x843a...6715,0x843a-6715,0x843a...6715,0x843a3c4ed93fb1f1335d5d174745551468106715,active,community member,,delegate|holder,,3,14,14,11,11,100,0,9,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x843a3c4ed93fb1f1335d5d174745551468106715,,,,,,
0x9a91...b62d,0x9a91-b62d,0x9a91...b62d,0x9a91cb99b52b2e90e2c23936be987ef861dbb62d,active,community member,,athlete|contributor|delegate|holder|proposer,,14,14,14,1,1,100,1,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x9a91cb99b52b2e90e2c23936be987ef861dbb62d,,,snapshot-0xe5f8417d633b7d2b6136be896b9d100b82056cfbdb7c39e67adb806c8c0d830f,,,
0xc232...ffed,0xc232-ffed,0xc232...ffed,0xc23274347e8aa82d363140d3cefb71ff588effed,active,community member,,contributor|delegate|holder|proposer,,14,14,14,33,32,94,1,50,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xc23274347e8aa82d363140d3cefb71ff588effed,,,snapshot-0x39abf329516ad7cb9ff48c23b30fae4b46590198421cd8a34977bb58032e7f93,,,
0x1140...607a,0x1140-607a,0x1140...607a,0x11404f59b482a173c22bba38e1c3fb83f7b2607a,active,community member,,delegate|holder,,13,13,13,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x11404f59b482a173c22bba38e1c3fb83f7b2607a,,,,,,
0x4a3e...3cdf,0x4a3e-3cdf,0x4a3e...3cdf,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,active,community member,,delegate|holder,,13,13,13,3,3,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,,,,,,
0x8feb...42b9,0x8feb-42b9,0x8feb...42b9,0x8febc06c048d6cceca90d2983f706f483f8f42b9,active,community member,,delegate|holder,,13,13,13,2,2,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x8febc06c048d6cceca90d2983f706f483f8f42b9,,,,,,
0xbf0d...5d61,0xbf0d-5d61,0xbf0d...5d61,0xbf0d78ebe5e2c5a8ed9dbe42d539f5e8ea115d61,active,community member,,delegate|holder,,13,13,13,2,2,100,0,8,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xbf0d78ebe5e2c5a8ed9dbe42d539f5e8ea115d61,,,,,,
0xc672...432a,0xc672-432a,0xc672...432a,0xc6729c943584fe18345b5551599a8fa3e14d432a,active,community member,,delegate|holder,,13,13,13,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xc6729c943584fe18345b5551599a8fa3e14d432a,,,,,,
0xd5b5...ac14,0xd5b5-ac14,0xd5b5...ac14,0xd5b543464a052379d34d901b355772292ff1ac14,active,community member,,delegate|holder,,13,13,13,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd5b543464a052379d34d901b355772292ff1ac14,,,,,,
0xdad6...ec1b,0xdad6-ec1b,0xdad6...ec1b,0xdad67a985ce8fa4a3ea01fae4f41b2cf6241ec1b,active,community member,,delegate|holder,,13,13,13,19,18,95,0,15,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdad67a985ce8fa4a3ea01fae4f41b2cf6241ec1b,,,,,,
0x0bd4...fc66,0x0bd4-fc66,0x0bd4...fc66,0x0bd49029735d7ca4a65dc2f45c73e44f9348fc66,active,community member,,contributor|delegate|holder|proposer,,12,12,12,5,5,100,1,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x0bd49029735d7ca4a65dc2f45c73e44f9348fc66,,,gnars-base-63,,,
0x1ab4...7303,0x1ab4-7303,0x1ab4...7303,0x1ab45ce3b5dc9ab6f337dae1b886d7e54f167303,active,community member,,delegate|holder,,12,12,12,4,4,100,0,12,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x1ab45ce3b5dc9ab6f337dae1b886d7e54f167303,,,,,,
0x2f1a...8685,0x2f1a-8685,0x2f1a...8685,0x2f1a7b51cb0ec6369d671cd26c01be22823e8685,active,community member,,delegate|holder,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x2f1a7b51cb0ec6369d671cd26c01be22823e8685,,,,,,
0x2fe2...52d5,0x2fe2-52d5,0x2fe2...52d5,0x2fe2304e8b02fa7453bba3c07557758f97e652d5,active,community member,,delegate|holder,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x2fe2304e8b02fa7453bba3c07557758f97e652d5,,,,,,
0x69d4...328b,0x69d4-328b,0x69d4...328b,0x69d4ad8529b409fa83c22855c0b6673b30a6328b,active,community member,,delegate|holder,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x69d4ad8529b409fa83c22855c0b6673b30a6328b,,,,,,
0x70cf...9d12,0x70cf-9d12,0x70cf...9d12,0x70cf21e9358e642385009218cf933a4eadce9d12,active,community member,,delegate|holder,,12,12,12,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x70cf21e9358e642385009218cf933a4eadce9d12,,,,,,
0x70d2...0cdc,0x70d2-0cdc,0x70d2...0cdc,0x70d20c40e1bed779009231c77af15ff3afe70cdc,active,community member,,delegate|holder,,12,12,12,0,0,0,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x70d20c40e1bed779009231c77af15ff3afe70cdc,,,,,,
0x865c...907c,0x865c-907c,0x865c...907c,0x865c529f7053adc50ac9d3efc54d71db7b28907c,active,community member,,delegate|holder,,12,12,12,0,0,0,0,9,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x865c529f7053adc50ac9d3efc54d71db7b28907c,,,,,,
0xa995...1e3c,0xa995-1e3c,0xa995...1e3c,0xa99555d16a9f91f90b8fcbb1e4a025fe24601e3c,active,community member,,delegate|holder,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xa99555d16a9f91f90b8fcbb1e4a025fe24601e3c,,,,,,
0xae15...cd17,0xae15-cd17,0xae15...cd17,0xae154ffd710ff69ec30af05b36977fb5a0a4cd17,active,community member,,delegate|holder,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xae154ffd710ff69ec30af05b36977fb5a0a4cd17,,,,,,
0xe636...decc,0xe636-decc,0xe636...decc,0xe63617c62f18dbc7eff3d7c9eb8bac4d1c2adecc,active,community member,,contributor|delegate|holder|recipient,,12,12,12,0,0,0,0,0,0.0,0.0,0.0,1,0,https://www.gnars.com/members/0xe63617c62f18dbc7eff3d7c9eb8bac4d1c2adecc,,,,,,
0xedb2...5158,0xedb2-5158,0xedb2...5158,0xedb2e4afa660b20dd037e0a552960e5896265158,active,community member,,delegate|holder,,12,12,12,0,0,0,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xedb2e4afa660b20dd037e0a552960e5896265158,,,,,,
0x2a5c...f377,0x2a5c-f377,0x2a5c...f377,0x2a5c265265247427ae80e386e348257d449af377,active,community member,,delegate|holder,,11,11,11,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x2a5c265265247427ae80e386e348257d449af377,,,,,,
0x3641...d9a8,0x3641-d9a8,0x3641...d9a8,0x36410a0c98fdf575e6204413d2bc313dea67d9a8,active,community member,,delegate|holder,,11,11,11,1,1,100,0,5,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x36410a0c98fdf575e6204413d2bc313dea67d9a8,,,,,,
0x47b0...fa11,0x47b0-fa11,0x47b0...fa11,0x47b0bb593ebfdadb15801db2863d872c8d99fa11,active,community member,,delegate|holder,,11,11,11,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x47b0bb593ebfdadb15801db2863d872c8d99fa11,,,,,,
0x5769...ecab,0x5769-ecab,0x5769...ecab,0x576950a0ae9c6c134a381fb4cf245e478e82ecab,active,community member,,contributor|delegate|holder|recipient,,11,11,11,0,0,0,0,0,0.0,0.0,0.0,1,0,https://www.gnars.com/members/0x576950a0ae9c6c134a381fb4cf245e478e82ecab,,,,,,
0x97bf...7cd0,0x97bf-7cd0,0x97bf...7cd0,0x97bf6afe152e5370bdda649ab8570c0a9e1f7cd0,active,community member,,delegate|holder,,11,11,11,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x97bf6afe152e5370bdda649ab8570c0a9e1f7cd0,,,,,,
0x213d...1feb,0x213d-1feb,0x213d...1feb,0x213da584168aa4a5dd14ab320223e15ff1cf1feb,active,community member,,delegate|holder,,10,10,10,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x213da584168aa4a5dd14ab320223e15ff1cf1feb,,,,,,
0xa420...34b7,0xa420-34b7,0xa420...34b7,0xa420c0a3518e3d05484ed6adb94bd586a9ee34b7,active,community member,,delegate|holder,,10,10,10,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xa420c0a3518e3d05484ed6adb94bd586a9ee34b7,,,,,,
0xad74...9803,0xad74-9803,0xad74...9803,0xad74d773f534da4c45c8cc421acce98ff3769803,active,community member,,delegate|holder,,10,10,10,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xad74d773f534da4c45c8cc421acce98ff3769803,,,,,,
0xcf93...6f62,0xcf93-6f62,0xcf93...6f62,0xcf93d3155d2a5f7c8d675189e8c34b04c4606f62,active,community member,,contributor|delegate|holder|proposer,,10,10,10,0,0,0,1,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xcf93d3155d2a5f7c8d675189e8c34b04c4606f62,,,snapshot-0x8f8d97fccfb5dad5cec24504fecc7543833ee26f3d14ffd80db3f0f381536b20,,,
0xd4ea...7af5,0xd4ea-7af5,0xd4ea...7af5,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,active,community member,,delegate|holder,,10,10,10,28,27,96,0,33,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,,,,,
0xddb4...58cc,0xddb4-58cc,0xddb4...58cc,0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,active,community member,,contributor|delegate|holder|proposer,,49,10,10,66,64,88,1,60,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,,,gnars-base-96,,,
0xdeeb...07db,0xdeeb-07db,0xdeeb...07db,0xdeeb527b2038f90cf5bb8b578fa2ae76df1f07db,active,community member,,delegate|holder,,10,10,10,1,1,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdeeb527b2038f90cf5bb8b578fa2ae76df1f07db,,,,,,
0x09d5...2bea,0x09d5-2bea,0x09d5...2bea,0x09d57f361f794d150c04443a7b6e369120dc2bea,active,community member,,delegate|holder,,9,9,9,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x09d57f361f794d150c04443a7b6e369120dc2bea,,,,,,
0x2234...3732,0x2234-3732,0x2234...3732,0x223460f2d3cb8c199cfcac7e5e32897f46ea3732,active,community member,,delegate|holder,,9,9,9,0,0,0,0,24,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x223460f2d3cb8c199cfcac7e5e32897f46ea3732,,,,,,
0x7ab6...7c77,0x7ab6-7c77,0x7ab6...7c77,0x7ab60415a6712d15dca1e08e9b72a56b8cc97c77,active,community member,,delegate|holder,,9,9,9,0,0,0,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x7ab60415a6712d15dca1e08e9b72a56b8cc97c77,,,,,,
0xd119...c7d8,0xd119-c7d8,0xd119...c7d8,0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,active,community member,,athlete|contributor|delegate|holder|proposer,,9,9,9,54,52,98,4,38,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,,,gnars-base-110|gnars-base-31|gnars-base-85|gnars-base-88,,,
0xe56f...b078,0xe56f-b078,0xe56f...b078,0xe56f08d52ca642f04b60eb63272715e5e9ecb078,active,community member,,delegate|holder,,9,9,9,0,0,0,0,8,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe56f08d52ca642f04b60eb63272715e5e9ecb078,,,,,,
0xec90...f027,0xec90-f027,0xec90...f027,0xec90ee9a637aafeee8aff1c819f59d1247f4f027,active,community member,,delegate|holder,,9,9,9,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xec90ee9a637aafeee8aff1c819f59d1247f4f027,,,,,,
0xff84...6d4c,0xff84-6d4c,0xff84...6d4c,0xff84f99187499c112679d62278257751efe06d4c,active,community member,,delegate|holder,,9,9,9,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xff84f99187499c112679d62278257751efe06d4c,,,,,,
